id,name,customer_type,risk_rating,country,kyc_status,pep_status,registration_date,country_risk_level,account_count,transaction_count,total_volume_usd,total_alerts,max_alert_score,avg_alert_score
1172,Gina Mills,individual,2,FR,pending,0,2016-10-03,1,1,23,18659.34,3,52.0,52.0
1200,Kevin Gordon,individual,2,JP,verified,0,2018-11-03,1,1,23,12129.83,3,52.0,52.0
1211,Taylor Chen,individual,2,JP,verified,0,2022-05-25,1,2,46,48566.72,3,52.0,48.87
1217,Jennifer Adkins,individual,2,PK,verified,0,2017-05-31,3,2,46,43121.48,3,52.0,52.0
1258,Austin Santiago,individual,2,PH,verified,0,2018-12-02,3,2,23,11196.51,3,52.0,52.0
1259,Sharon Coleman,individual,2,AR,verified,0,2023-07-01,2,1,23,21191.25,3,52.0,52.0
1293,Tina Jackson,individual,2,SG,verified,0,2016-07-11,1,2,46,31382.05,3,52.0,52.0
1324,Jessica Hall,individual,2,CH,verified,0,2019-10-27,1,1,23,22098.28,3,52.0,52.0
1350,Robert Clarke,individual,2,AE,pending,0,2018-08-09,2,2,46,25249.17,3,52.0,52.0
1454,John Proctor,individual,2,SE,verified,0,2021-04-09,1,3,69,65312.59,3,52.0,52.0
1567,Pamela Castillo,individual,2,ZA,verified,0,2016-06-09,2,2,46,55680.86,3,52.0,52.0
1583,John Blair,individual,2,AR,verified,0,2022-03-22,2,2,23,34896.31,3,52.0,52.0
1593,Charlotte Mason,individual,2,JP,verified,0,2016-12-01,1,1,23,28278.94,3,52.0,52.0
1639,Ann Mason,individual,2,AU,verified,0,2017-05-07,1,2,46,41011.49,3,52.0,52.0
1687,Gary Foster,individual,2,MX,pending,0,2021-04-22,2,2,23,29544.65,3,52.0,50.95
1698,James Ferguson,individual,2,CH,verified,0,2019-03-10,1,4,70,553525.06,3,52.0,47.5
1721,Ashley Daniels,individual,2,AU,verified,0,2018-01-10,1,1,23,24952.55,3,52.0,52.0
1728,Lori Vaughn,individual,2,CA,verified,0,2020-05-13,1,2,23,15156.07,3,52.0,52.0
1738,Mr. Brian Mendoza,individual,2,NO,verified,0,2018-09-30,1,2,23,12151.54,3,52.0,52.0
1787,Richard Harrison,individual,2,CH,failed,0,2018-04-26,1,1,23,16129.39,3,52.0,52.0
1793,William Lamb,individual,2,BR,verified,0,2023-10-09,2,1,23,32019.06,3,52.0,48.87
1850,Zachary Holland,individual,2,ZA,verified,0,2020-01-06,2,2,46,22082.45,3,52.0,52.0
1858,James Sparks,individual,2,NO,verified,0,2016-05-26,1,2,23,44545.66,3,52.0,52.0
1901,Steven Griffith,individual,2,GB,verified,0,2022-07-17,1,1,23,35062.86,3,52.0,48.87
1947,Julie Patel,individual,2,SE,verified,0,2019-04-25,1,1,23,15446.51,3,52.0,52.0
1960,Matthew Nguyen,individual,2,US,verified,0,2021-02-21,1,1,23,19022.79,3,52.0,52.0
22,Colleen Nguyen,individual,2,SG,verified,0,2019-03-09,1,1,23,15022.44,2,52.0,52.0
35,Nathan Maldonado,individual,2,CA,verified,0,2018-11-09,1,1,23,17214.96,2,52.0,52.0
60,Brent Jordan,individual,2,CA,failed,0,2017-01-22,1,3,46,28327.5,2,52.0,52.0
128,Erik Charles,individual,2,SE,verified,0,2022-09-26,1,1,23,13167.16,2,52.0,52.0
150,Jessica Briggs,individual,2,CH,verified,0,2020-07-06,1,2,46,34035.76,2,52.0,52.0
157,Brenda Hall,individual,2,GB,verified,0,2018-10-30,1,1,23,10307.28,2,52.0,52.0
169,Alyssa Long,individual,2,NO,verified,0,2020-03-22,1,1,23,59363.63,2,52.0,47.3
238,Ricky Larson,individual,2,CH,verified,0,2018-07-31,1,3,46,48349.2,2,52.0,52.0
293,Christopher Lynch,individual,2,AE,verified,0,2023-03-08,2,2,46,47151.07,2,52.0,52.0
381,Andrea Figueroa,individual,2,TR,verified,0,2020-09-18,2,1,23,32183.96,2,52.0,52.0
465,Ronald Horton,individual,2,CA,verified,0,2022-11-19,1,1,23,13805.19,2,52.0,52.0
553,David Martinez,individual,2,SE,expired,0,2016-09-07,1,1,23,33084.92,2,52.0,46.8
561,Amber Campbell,individual,2,CA,verified,0,2019-10-22,1,1,23,30427.08,2,52.0,48.88
596,Edwin David,individual,2,SG,verified,0,2021-02-19,1,1,23,22151.22,2,52.0,52.0
609,Randy Smith,individual,2,BR,verified,0,2023-03-07,2,2,46,36493.76,2,52.0,52.0
654,Dustin White,individual,2,US,verified,0,2023-07-14,1,1,23,16066.11,2,52.0,52.0
698,Julie Lang,individual,2,CH,verified,0,2020-12-12,1,2,23,10989.81,2,52.0,52.0
716,Alan Bowen,individual,2,HK,verified,0,2021-12-27,2,2,46,30191.09,2,52.0,52.0
783,Carol Salazar,individual,2,SE,failed,0,2018-10-19,1,1,23,32625.16,2,52.0,46.8
802,Allen Mendez,individual,2,FR,verified,0,2023-01-30,1,1,23,10954.99,2,52.0,52.0
821,Ryan Burns,individual,2,US,pending,0,2017-02-14,1,1,23,56070.36,2,52.0,52.0
864,April Woods,individual,2,DE,verified,0,2017-12-03,1,1,23,49729.47,2,52.0,52.0
867,Scott Benson,individual,2,US,verified,0,2019-01-05,1,1,23,27377.45,2,52.0,52.0
898,Monica Mathis,individual,2,CA,verified,0,2020-12-19,1,2,23,40421.35,2,52.0,52.0
904,Samantha Green,individual,2,SE,verified,0,2014-10-04,1,2,23,21136.04,2,52.0,52.0
918,Jake Shaw,individual,2,GB,verified,0,2017-02-25,1,1,23,22575.81,2,52.0,52.0
935,William Miller,individual,2,AE,verified,0,2023-03-15,2,1,23,20587.41,2,52.0,52.0
957,Angela Osborn,individual,2,FR,verified,0,2019-12-05,1,1,23,18453.11,2,52.0,52.0
958,Matthew Lamb,individual,2,CH,verified,0,2016-06-24,1,2,46,39791.22,2,52.0,52.0
960,Tom Williams,individual,2,US,verified,0,2018-06-01,1,1,23,10426.68,2,52.0,52.0
1010,Ashley Mendoza,individual,2,SG,failed,0,2018-05-01,1,1,23,31330.47,2,52.0,47.5
1019,Gary Mccann,individual,2,AU,failed,0,2021-06-23,1,1,23,25752.26,2,52.0,52.0
1026,Vanessa Wells,individual,2,AR,pending,0,2014-11-20,2,4,69,51390.77,2,52.0,52.0
1041,Peter Thompson,individual,2,NL,verified,0,2014-08-03,1,1,23,12958.46,2,52.0,52.0
1069,Danielle Bryant,individual,2,CH,verified,0,2022-04-05,1,2,46,61691.35,2,52.0,52.0
1077,Traci Vincent,individual,2,CH,verified,0,2018-12-24,1,3,69,56986.48,2,52.0,52.0
1084,Gregory King,individual,2,HK,verified,0,2021-01-20,2,2,23,17446.27,2,52.0,52.0
1102,Susan Arroyo,individual,2,AU,verified,0,2015-05-03,1,2,23,21001.93,2,52.0,52.0
1112,Keith Knox,individual,2,CH,verified,0,2021-02-25,1,2,46,53322.25,2,52.0,52.0
1160,James Jefferson,individual,2,US,verified,0,2014-06-22,1,1,23,19029.81,2,52.0,52.0
1162,Michael Brown,individual,2,SE,verified,0,2020-11-15,1,1,23,8276.47,2,52.0,52.0
1169,Dennis Edwards,individual,2,US,verified,0,2018-01-23,1,1,23,20788.72,2,52.0,52.0
1199,Barbara Snow,individual,2,SE,verified,0,2015-06-15,1,1,23,50749.61,2,52.0,52.0
1370,Jessica Brown,individual,2,TR,verified,0,2020-09-10,2,2,46,64456.33,2,52.0,52.0
1373,Michelle Harper,individual,2,US,failed,0,2018-08-01,1,2,46,30595.62,2,52.0,52.0
1400,Omar Young,individual,2,US,verified,0,2018-08-06,1,1,23,19171.17,2,52.0,52.0
1404,Katherine Smith,individual,2,NL,verified,0,2017-09-02,1,1,23,18201.49,2,52.0,52.0
1433,Carrie Deleon,individual,2,HK,expired,0,2022-12-20,2,1,23,28796.81,2,52.0,52.0
1467,Justin Foster,individual,2,NO,verified,0,2022-08-27,1,1,23,23171.01,2,52.0,52.0
1499,Amy Newman,individual,2,GB,verified,0,2015-12-23,1,1,23,10186.25,2,52.0,52.0
1507,Erica Mcdonald,individual,2,NO,verified,0,2019-02-05,1,2,23,19088.88,2,52.0,52.0
1515,Brittany Campbell,individual,2,CA,verified,0,2014-09-11,1,1,23,15148.54,2,52.0,52.0
1524,Sandra Mcdonald,individual,2,MX,verified,0,2019-06-13,2,1,23,14838.73,2,52.0,52.0
1563,Jeffrey Hartman,individual,2,TR,pending,0,2017-03-02,2,2,23,13120.2,2,52.0,52.0
1643,Sonya Davis,individual,2,CA,verified,0,2022-07-06,1,1,23,27882.72,2,52.0,52.0
1644,Matthew Dawson,individual,2,GB,verified,0,2018-04-23,1,1,23,23383.72,2,52.0,52.0
1817,Raymond Curry,individual,2,SE,verified,0,2022-07-11,1,1,23,17843.5,2,52.0,52.0
1827,Jamie Gallagher,individual,2,AU,verified,0,2019-08-18,1,1,23,24486.38,2,52.0,52.0
1873,Robert Hendrix,individual,2,SE,verified,0,2019-09-12,1,1,23,48200.28,2,52.0,47.3
1932,Mark Dalton,individual,2,US,expired,0,2023-10-20,1,1,23,12274.6,2,52.0,52.0
1942,Brian Mendoza,individual,2,AE,expired,0,2021-06-25,2,1,23,26965.87,2,52.0,52.0
1950,Sonya Lopez,individual,2,AU,verified,0,2018-12-29,1,3,46,38656.23,2,52.0,52.0
81,Laura Riley,individual,2,AU,verified,0,2020-05-27,1,1,23,16665.1,1,52.0,52.0
88,Dr. Angel Lewis MD,individual,2,SE,verified,0,2020-07-18,1,1,23,15965.76,1,52.0,52.0
112,Rita Adams,individual,2,CH,verified,0,2014-12-20,1,2,23,23413.28,1,52.0,52.0
116,Courtney Keller,individual,2,NL,verified,0,2019-09-02,1,1,23,28577.85,1,52.0,52.0
160,Ross Price,individual,2,CH,verified,0,2023-02-13,1,1,23,17635.91,1,52.0,52.0
213,Brian Lee,individual,2,US,verified,0,2019-10-26,1,1,23,25038.91,1,52.0,52.0
284,Eugene Higgins,individual,2,SE,verified,0,2017-04-15,1,2,23,21355.89,1,52.0,52.0
309,Sara Fuller,individual,2,US,verified,0,2018-04-13,1,1,23,19121.79,1,52.0,52.0
311,Morgan Davis,individual,2,US,expired,0,2017-09-13,1,1,23,19199.89,1,52.0,52.0
330,Travis Horton,individual,2,TR,verified,0,2016-02-14,2,1,23,9893.67,1,52.0,52.0
341,Ronald Spencer,individual,2,SG,verified,0,2019-12-19,1,2,46,57047.44,1,52.0,52.0
353,Amanda Lutz,individual,2,NL,verified,0,2014-05-16,1,1,23,21239.66,1,52.0,52.0
408,Hannah Luna,individual,2,CH,pending,0,2015-04-02,1,1,23,18075.28,1,52.0,52.0
428,Raymond Shelton,individual,2,GB,verified,0,2020-03-22,1,1,23,12034.34,1,52.0,52.0
473,Alexis Robertson,individual,2,CA,verified,0,2015-10-26,1,1,23,19044.79,1,52.0,52.0
488,Curtis Williams,individual,2,IN,verified,0,2014-10-11,2,1,23,16318.58,1,52.0,52.0
493,Steve Paul,individual,2,US,verified,0,2020-03-16,1,1,23,16269.73,1,52.0,52.0
511,Ernest Ramirez,individual,2,CH,verified,0,2023-10-13,1,2,46,25513.85,1,52.0,52.0
512,Allison Lopez,individual,2,DE,expired,0,2017-08-24,1,2,46,27467.38,1,52.0,52.0
540,Brittany Hopkins,individual,2,FR,pending,0,2016-04-29,1,1,23,27024.67,1,52.0,52.0
545,Amanda Small,individual,2,NL,verified,0,2014-11-07,1,2,46,33321.7,1,52.0,52.0
565,Anthony Hoffman,individual,2,IN,verified,0,2014-04-07,2,1,23,25949.41,1,52.0,52.0
566,Dylan Hughes,individual,2,GB,verified,0,2015-02-13,1,1,23,12194.59,1,52.0,52.0
636,Margaret Shepard,individual,2,AE,verified,0,2019-01-16,2,1,23,18454.65,1,52.0,52.0
704,Danielle Pierce,individual,2,CH,verified,0,2018-08-06,1,1,23,25037.18,1,52.0,52.0
744,Michael Guerrero,individual,2,FR,verified,0,2015-10-31,1,1,23,13097.14,1,52.0,52.0
748,Brandon Hahn,individual,2,HK,pending,0,2020-07-21,2,1,23,30602.53,1,52.0,52.0
761,Luis Ellis Jr.,individual,2,US,verified,0,2019-05-25,1,1,23,15239.58,1,52.0,52.0
807,Scott Rose,individual,2,NL,verified,0,2016-12-23,1,1,23,11663.53,1,52.0,52.0
881,Sheri Harris,individual,2,SE,verified,0,2016-09-25,1,3,69,55625.9,1,52.0,52.0
933,Michelle Davis DVM,individual,2,NO,verified,0,2016-03-30,1,1,23,12438.99,1,52.0,52.0
943,Erik Martinez,individual,2,FR,expired,0,2023-02-24,1,2,23,14350.15,1,52.0,52.0
962,Jeffery Gomez,individual,2,SE,expired,0,2018-07-22,1,1,23,19785.04,1,52.0,52.0
968,Zachary Stephens,individual,2,TR,pending,0,2019-10-29,2,1,23,16917.28,1,52.0,52.0
985,Kyle Smith,individual,2,NO,expired,0,2018-01-29,1,1,23,13077.98,1,52.0,52.0
1202,Jessica Richards,individual,2,SG,verified,0,2016-04-19,1,1,23,14458.54,1,52.0,52.0
1238,John Pineda,individual,2,FR,verified,0,2023-10-15,1,2,23,9586.92,1,52.0,52.0
1266,David Hughes,individual,2,DE,verified,0,2020-09-01,1,1,23,12065.03,1,52.0,52.0
1299,Brenda Ryan,individual,2,US,verified,0,2017-04-10,1,1,23,12229.28,1,52.0,52.0
1305,Raymond Quinn,individual,2,AR,verified,0,2020-10-09,2,1,23,40093.94,1,52.0,52.0
1384,Larry Lee,individual,2,CH,expired,0,2014-08-06,1,1,23,7823.51,1,52.0,52.0
1453,Matthew Dalton,individual,2,CA,pending,0,2020-12-04,1,1,23,11853.47,1,52.0,52.0
1530,Joseph Wright,individual,2,US,verified,0,2022-11-28,1,1,23,21593.1,1,52.0,52.0
1591,James Bray,individual,2,NO,expired,0,2020-05-27,1,2,23,11142.15,1,52.0,52.0
1689,George Chambers,individual,2,ZA,verified,0,2020-02-10,2,1,23,16270.98,1,52.0,52.0
1697,Chase Pittman,individual,2,MX,verified,0,2022-04-19,2,2,23,16791.38,1,52.0,52.0
1750,Tyler Jones,individual,2,ZA,verified,0,2018-10-27,2,1,23,12155.9,1,52.0,52.0
1777,Jonathan Simon,individual,2,IN,verified,0,2023-05-02,2,1,23,23030.27,1,52.0,52.0
1839,David Johnson,individual,2,CH,verified,0,2023-06-14,1,1,23,20159.73,1,52.0,52.0
1846,Robin Jones,individual,2,AR,verified,0,2021-02-17,2,1,23,14281.9,1,52.0,52.0
1859,Kathryn Hanna,individual,2,SG,verified,0,2018-05-27,1,1,23,9437.89,1,52.0,52.0
1878,Carol Wood,individual,2,CH,verified,0,2019-07-15,1,1,23,18368.73,1,52.0,52.0
1887,Lisa Johnson,individual,2,NO,verified,0,2017-04-07,1,1,23,18442.96,1,52.0,52.0
1894,Cory Hogan,individual,2,AE,verified,0,2015-01-05,2,1,23,13663.35,1,52.0,52.0
1948,Stephanie Hayes,individual,2,FR,verified,0,2021-02-11,1,1,23,15247.83,1,52.0,52.0
1959,Maria Jenkins,individual,2,ZA,verified,0,2019-01-18,2,1,23,15365.42,1,52.0,52.0
1973,Thomas Sullivan,individual,2,FR,verified,0,2016-04-05,1,1,23,19408.89,1,52.0,52.0
1512,Helen Oliver,individual,3,SE,verified,0,2018-05-15,1,2,23,49579.07,1,51.6,51.6
1088,"Lynch, Evans and Rodriguez",business,1,NO,verified,0,2019-08-26,1,3,222,1363941.75,42,51.25,40.62
252,"Johnson, Miller and King Financial",financial_institution,1,NO,verified,0,2022-07-20,1,3,570,211148929.92,290,51.0,40.08
1224,"Parrish, Stevenson and Hancock Financial",financial_institution,1,GB,verified,0,2023-07-11,1,2,380,116601192.19,272,51.0,38.59
1848,Martinez-Nichols Financial,financial_institution,1,AU,pending,0,2019-11-18,1,3,380,138498555.68,252,51.0,39.64
1440,Edwards Ltd Financial,financial_institution,1,DE,failed,0,2014-06-02,1,2,380,227384345.53,191,51.0,39.43
1265,Grant-Andrews Financial,financial_institution,1,CH,expired,0,2014-05-08,1,3,380,139439744.61,169,51.0,39.49
82,Harvey Group Financial,financial_institution,1,SE,verified,0,2017-06-15,1,2,380,120076462.34,129,51.0,40.32
892,"Mason, Perry and Miles Financial",financial_institution,1,AR,verified,0,2018-02-26,2,2,380,64718582.03,113,51.0,40.14
180,"Gould, Marshall and Scott Financial",financial_institution,1,NL,verified,0,2022-04-19,1,2,190,12257508.47,99,51.0,39.98
1945,Jenny Brown,individual,1,DE,pending,0,2019-12-31,1,3,79,2006476.07,31,51.0,37.35
585,Michael Johnson,individual,2,NL,verified,0,2015-10-12,1,1,23,29180.96,1,50.85,50.85
1752,Murphy-Newman Financial,financial_institution,1,US,verified,0,2018-07-23,1,3,380,180932079.37,195,50.5,39.05
411,"Jones, Bean and Burton",business,1,MX,verified,0,2022-09-11,2,4,284,6515948.62,81,50.5,38.76
550,Edwards Ltd,business,1,AR,verified,0,2022-06-02,2,4,213,6956802.72,49,50.5,40.88
1822,"Griffin, Robinson and Campbell",business,1,AR,verified,0,2017-02-17,2,4,284,7550533.29,48,50.5,39.27
742,Johnson-Nelson,business,1,ZA,verified,0,2022-03-28,2,3,213,2298459.85,43,50.5,40.1
1531,"Meza, Hansen and Grant",business,1,AR,verified,0,2016-11-05,2,3,213,2809808.83,40,50.5,41.04
1722,"Flores, Thomas and Bush",business,1,DE,verified,0,2017-05-27,1,3,213,3110826.39,40,50.5,38.38
219,Alexander-Lopez,business,1,CA,verified,0,2014-09-12,1,2,142,3304485.56,35,50.5,40.02
1541,Ward-Chavez,business,1,CA,verified,0,2015-10-20,1,4,213,1985590.3,32,50.5,41.32
677,"Fry, Hobbs and Buck",business,1,FR,verified,0,2016-03-13,1,2,142,2590482.22,26,50.5,39.77
829,"Greer, Potter and Evans",business,1,US,verified,0,2017-05-20,1,2,142,1467272.29,19,50.5,38.84
942,Ashley Garcia,individual,1,GB,verified,0,2019-06-28,1,3,75,3345292.88,20,50.0,40.85
1995,Nicholas Hurst,individual,1,CA,verified,0,2017-01-23,1,2,31,2305746.53,19,50.0,37.92
909,Jorge Brown PhD,individual,1,SG,verified,0,2017-08-07,1,1,26,638584.33,8,50.0,44.63
389,Jordan-Campbell,business,1,FR,pending,0,2017-02-13,1,2,156,3063650.13,51,49.5,38.12
57,"Young, Caldwell and Lewis",business,1,DE,failed,0,2016-12-14,1,3,239,2001439.56,55,49.25,41.1
1732,Laura Davis,individual,1,AU,verified,0,2020-03-24,1,3,99,112451.08,22,49.25,42.23
1757,"Rich, Evans and Bauer",business,1,SE,pending,0,2017-07-15,1,4,284,8869890.62,63,49.1,39.37
199,White-Lewis,business,1,CA,verified,0,2023-01-13,1,2,142,1723865.85,45,49.1,38.91
277,"Pollard, Simpson and Johnson",business,1,SE,verified,0,2022-01-13,1,3,150,3391506.7,38,49.1,39.35
1474,"Gibson, Chavez and Graves Financial",financial_institution,1,NL,verified,0,2014-09-11,1,2,380,201508852.16,157,49.0,38.14
612,Avila LLC,business,1,NO,verified,0,2015-12-25,1,4,284,6798173.52,68,49.0,39.9
808,"Edwards, Price and Long",business,1,NO,verified,0,2016-05-22,1,4,284,4096885.11,43,49.0,39.3
1953,Hill Ltd,business,1,CH,expired,0,2021-09-08,1,3,213,3618229.31,43,49.0,40.46
1514,"Fuentes, Lee and Vega",business,1,JP,pending,0,2021-08-20,1,2,142,6796978.4,39,49.0,37.65
1516,Davidson-Rodriguez,business,1,NO,verified,0,2023-11-16,1,3,213,3036124.82,39,49.0,39.2
618,Zuniga LLC,business,1,DE,verified,0,2021-01-22,1,2,142,2614026.86,35,49.0,38.21
1398,Shannon LLC,business,1,DE,verified,0,2015-11-23,1,3,213,2845946.3,35,49.0,39.6
590,Stone PLC,business,1,CH,pending,0,2019-10-19,1,3,213,5158194.59,34,49.0,39.89
863,Patterson Inc,business,1,NL,verified,0,2016-11-07,1,4,213,2253505.83,33,49.0,40.58
1564,Anderson Inc,business,1,NO,verified,0,2020-08-18,1,2,142,9407736.81,32,49.0,40.87
1098,"Little, Alvarez and Shepard",business,1,JP,verified,0,2014-12-12,1,2,142,3628494.95,21,49.0,39.42
525,Mcdonald-Bird,business,1,TR,verified,0,2014-05-31,2,2,142,2993645.11,20,49.0,38.79
1744,Reyes-Peterson,business,1,SE,verified,0,2020-03-20,1,2,71,5915753.62,12,49.0,39.57
43,George Group,business,1,FR,verified,0,2021-10-14,1,1,71,3711682.14,7,49.0,40.66
275,Garner-Thornton,business,1,SE,verified,0,2014-06-13,1,3,258,5166240.83,72,48.5,37.33
1548,Moore-Baker,business,1,AU,verified,0,2023-10-07,1,4,294,5062440.46,63,48.5,38.62
429,Mccormick Ltd,business,1,NO,verified,0,2019-11-21,1,4,284,13103670.7,60,48.5,38.79
1397,Woods LLC,business,1,ZA,verified,0,2017-07-11,2,3,213,5685095.7,54,48.5,40.52
889,Matthews Inc,business,1,DE,verified,0,2015-04-06,1,4,284,4098179.44,53,48.5,39.32
604,"Mendoza, Harris and Ryan",business,1,AU,verified,0,2023-10-07,1,3,213,5136749.75,46,48.5,38.89
896,Myers-Walters,business,1,NL,pending,0,2018-10-27,1,4,284,3521374.79,42,48.5,39.05
1306,Anderson-Mason,business,1,GB,verified,0,2015-05-24,1,3,213,4144717.38,37,48.5,39.03
1425,Evans-Hart,business,1,US,verified,0,2022-05-31,1,3,213,4538999.83,35,48.5,40.21
1626,Camacho-Burns,business,1,PH,verified,0,2016-11-08,3,3,213,8235864.95,35,48.5,39.53
267,Hill Group,business,1,SE,verified,0,2017-03-14,1,4,213,2683615.88,34,48.5,40.26
1380,Gomez-Foster,business,1,CH,verified,0,2016-02-04,1,3,142,3786768.73,32,48.5,39.94
1157,Friedman-Adams,business,1,AU,verified,0,2015-10-16,1,3,213,2674363.88,27,48.5,39.84
1674,"Rice, Miller and Ramsey",business,1,NL,verified,0,2018-02-13,1,2,142,1891794.26,26,48.5,41.33
41,Brooks and Sons,business,1,DE,pending,0,2018-09-07,1,3,142,1246740.08,22,48.5,38.69
1808,Reese-Goodwin,business,1,US,verified,0,2019-11-21,1,3,213,1218420.42,22,48.5,41.26
142,Gibson Ltd,business,1,IN,verified,0,2021-06-29,2,4,284,5637115.15,65,48.25,39.34
456,Spencer-Garcia,business,1,GB,verified,0,2017-03-19,1,3,142,3007228.29,42,48.0,38.21
1998,"Hatfield, Jones and Choi",business,1,NL,verified,0,2015-07-23,1,2,142,2593638.44,30,48.0,40.13
1638,Stephanie Ford,individual,1,SG,pending,0,2014-08-21,1,4,92,266006.13,7,48.0,44.21
1506,Katherine Knight,individual,1,DE,failed,0,2023-06-05,1,2,46,137626.96,4,48.0,44.25
445,"Anderson, Bennett and Martin",business,1,SE,verified,0,2019-08-19,1,2,142,2057272.37,39,47.5,39.81
38,"Liu, Baker and Mason",business,1,DE,verified,0,2021-04-02,1,2,142,1659916.66,28,47.5,39.98
264,"Hill, Davenport and Baird",business,1,DE,verified,0,2019-03-02,1,4,284,3908365.45,63,47.1,39.24
248,Walters-Vasquez,business,1,US,verified,0,2022-11-08,1,4,284,3435141.03,59,47.1,39.21
1023,Hernandez-Ward,business,1,DE,verified,0,2022-11-23,1,4,284,2273379.89,59,47.1,38.71
227,"Branch, Torres and Oliver",business,1,SE,verified,0,2019-10-07,1,4,284,3153591.05,57,47.1,40.34
837,Werner-Carter,business,1,MX,verified,0,2016-06-20,2,4,284,4452359.81,51,47.1,40.61
1867,Haynes and Sons,business,1,NL,verified,0,2017-03-04,1,4,284,2839266.26,46,47.1,39.82
1982,Parker Group,business,1,NL,expired,0,2018-01-17,1,3,213,2459554.36,42,47.1,39.67
474,Higgins LLC,business,1,CA,verified,0,2019-04-12,1,3,213,3388397.7,40,47.1,38.74
1971,"Johnson, Stewart and Cooper",business,1,GB,expired,0,2020-10-11,1,3,213,3115816.79,39,47.1,39.33
1214,"Santos, Mullen and Gordon",business,1,NL,verified,0,2021-11-01,1,3,213,5836314.76,36,47.1,39.45
145,Stafford Inc,business,1,NL,verified,0,2023-04-23,1,3,213,1374044.22,30,47.1,39.93
1075,Curry-Barker,business,1,GB,verified,0,2021-10-13,1,4,213,2197516.7,30,47.1,39.43
1436,Ford-Frye,business,1,NL,verified,0,2018-08-27,1,2,142,2308509.82,30,47.1,38.94
1759,"Haas, Cooper and Davis",business,1,NO,verified,0,2014-06-21,1,2,142,1444591.42,29,47.1,38.83
395,Thompson-James,business,1,CA,verified,0,2015-10-31,1,2,142,1373332.44,28,47.1,40.06
1598,"Hill, Brown and Scott",business,1,SG,verified,0,2014-12-27,1,4,142,1367339.19,28,47.1,39.84
461,Sanders LLC,business,1,SE,verified,0,2019-09-13,1,2,142,1330980.21,26,47.1,39.96
1378,Ward Ltd,business,1,SE,verified,0,2016-11-16,1,3,213,825623.11,26,47.1,41.24
1376,"Mitchell, Johnson and Greene",business,1,AU,verified,0,2020-11-11,1,2,142,6856566.18,25,47.1,37.75
1931,"Sullivan, Clarke and Wood",business,1,NO,verified,0,2023-04-11,1,3,142,1595423.61,25,47.1,40.36
598,Stewart-Bailey,business,1,CH,verified,0,2017-02-11,1,2,142,2657020.59,24,47.1,40.36
1364,"Sanders, Taylor and Shields",business,1,SG,verified,0,2017-04-18,1,3,142,1393648.41,23,47.1,39.47
1690,Robles-Brewer,business,1,DE,verified,0,2020-03-28,1,2,142,1730608.54,22,47.1,38.55
1891,Downs Inc,business,1,SG,verified,0,2016-08-05,1,3,213,881899.08,20,47.1,41.54
775,Chambers-Taylor,business,1,TR,verified,0,2019-03-15,2,2,142,958473.26,17,47.1,40.38
978,"Bradford, Salinas and Kelly",business,1,AR,verified,0,2017-06-18,2,1,71,966475.67,16,47.1,41.14
1025,"Castillo, Davis and Clark",business,1,GB,verified,0,2021-04-23,1,1,71,1025511.52,15,47.1,37.18
749,Ward-Nelson,business,1,SG,verified,0,2022-10-29,1,1,71,923002.77,14,47.1,39.38
1946,Jesse Mason,individual,1,FR,verified,0,2019-02-02,1,1,23,44252.48,3,47.1,44.9
452,Murray-Campbell,business,1,CA,verified,0,2023-03-02,1,4,284,3769056.8,74,47.0,39.1
416,Vargas-Bell,business,1,JP,verified,0,2016-09-04,1,3,222,3898264.71,53,47.0,38.17
1834,Scott LLC,business,1,SE,verified,0,2015-07-06,1,3,213,24059328.26,48,47.0,39.97
1213,Morse-Anderson,business,1,AE,verified,0,2018-03-17,2,4,284,4812535.28,47,47.0,39.06
932,Vasquez-Brown,business,1,NL,verified,0,2018-03-21,1,3,213,3729949.56,44,47.0,39.39
1349,Wolfe Group,business,1,FR,verified,0,2015-08-22,1,3,142,3575609.81,44,47.0,39.38
1449,"Hubbard, Miller and Baker",business,1,SE,verified,0,2016-10-07,1,3,213,4463215.64,43,47.0,38.22
1108,"Blackburn, Jones and Preston",business,1,SE,verified,0,2019-07-29,1,3,213,3844137.66,42,47.0,38.8
506,"Gregory, Kim and Martinez",business,1,KE,verified,0,2020-11-30,3,3,213,6372471.81,41,47.0,39.02
236,Stephens Ltd,business,1,DE,verified,0,2015-01-23,1,4,284,2751879.98,40,47.0,39.9
288,Good-Hodges,business,1,JP,verified,0,2014-11-02,1,3,213,4087520.25,39,47.0,39.45
1768,Bridges-Ward,business,1,JP,pending,0,2019-06-11,1,2,184,1746888.64,39,47.0,39.15
247,"Ramos, Ramirez and Shea",business,1,CH,verified,0,2021-05-11,1,4,213,4728974.36,38,47.0,40.8
643,Miller-Elliott,business,1,AU,verified,0,2014-04-25,1,4,284,4046746.81,38,47.0,38.93
1882,Smith and Sons,business,1,FR,verified,0,2016-02-12,1,3,213,4003471.49,38,47.0,40.62
1122,"Lee, Rhodes and Sims",business,1,JP,verified,0,2020-04-17,1,3,213,1992642.1,36,47.0,40.39
149,"Schmidt, Hansen and Stewart",business,1,DE,verified,0,2017-06-13,1,3,213,6507821.34,35,47.0,40.56
1726,Rodriguez Inc,business,1,DE,verified,0,2019-12-23,1,3,213,3256258.18,35,47.0,38.59
